"","UMAP_1","UMAP_2"
"170660098927843_18",-7.70097027784267,-5.64443809694357
"170660099217332_18",4.12798251146397,-1.44789106554098
"170745952421742_18",9.06430472368321,-1.24876029199667
"170745979095918_18",4.67553080553135,-1.7679296225936
"170745979125109_18",2.8469089412125,-1.47084755605765
"170745979582764_18",-10.4450470066635,-5.54592115587302
"170745998530917_18",3.39766229623875,0.0648346155255282
"170745998756580_18",2.41512979501805,-2.05539328760214
"170798565222238_18",3.91815365785679,-1.38231320089407
"170798579870492_18",4.8811434649857,3.328378131923
"170798593263918_18",-8.98328648572842,-5.92436916536398
"170798593293731_18",-8.91713009839931,0.891420146760269
"170798611326875_18",8.2752069377335,-1.77737242883749
"170877887830444_18",4.45964898103794,1.0936905651658
"170877887888677_18",-11.1963621235458,-6.5816057414443
"170877887891187_18",-1.78133593564907,-2.41861254877158
"170877903034588_18",-9.21454201703945,-2.74279076761313
"170877915719531_18",8.37726058000645,-1.97901875680991
"170877934229230_18",-10.609982118663,-5.78269655412741
"170877934786981_18",4.93305386537632,-2.114173480931
"191026787735964_18",-9.55766926771084,-3.82085210985251
"191026802157491_18",0.853406801167337,5.41042011075906
"191026802842980_18",3.11111773485264,-1.43860108560629
"191026802936675_18",8.79925097459873,-0.637093612614349
"191026814695149_18",-9.18494664197842,-1.08552856153555
"191026814933787_18",6.90218819612583,1.68610256009988
"191026814970788_18",3.40687788957676,-2.08192283815451
"191080743258422_18",0.417772426548807,-0.999202200833038
"191080743267044_18",-10.9809280491439,-5.03493292039938
"191080743680948_18",-11.3581691837875,-5.85910398668356
"191080758209757_18",-9.15573941236416,-4.36789972490378
"191080758361461_18",-10.1850648975936,-4.52803690141745
"191080770423662_18",-2.96356950765529,8.91519801908426
"191080770979678_18",7.30489529604038,1.83691196733408
"191096714870053_18",-2.57718764310757,4.95248859220438
"191096715630836_18",7.7946218394669,-0.824603149357513
"191096761477870_18",1.9346877478989,-2.47834427064963
"191210546710326_18",7.92500723833164,0.0536789208023989
"191210559266147_18",4.5335191630753,1.89899890714578
"191215631779571_18",-11.3535705662338,-5.69331915086813
"191215659346164_18",-10.8640686131088,-5.74317199892111
"191226637629163_18",8.30524672502598,-0.196780571404175
"191226637639014_18",7.72773589128574,1.80949621492319
"191226652318494_18",-2.48713503843227,4.79571883970194
"191226652608886_18",-10.105512247142,-6.32716018861838
"191226664938717_18",4.04596985811314,-1.67315823740073
"191226665658102_18",8.60389365190586,-0.808851072254852
"191226683976484_18",3.56874741548618,-1.89479691690512
"191226684489060_18",4.40709008211216,0.86243169599466
"191553860422899_18",4.87621010774693,-2.0188410968215
"191553861270323_18",5.96230210298618,1.99940376573496
"191553875134821_18",8.5880845927628,-1.48850316709586
"191553875892637_18",-6.96790658002773,0.381177628722712
"191553888274860_18",4.1280368709,-6.36914379304953
"191553888513309_18",7.63616789812168,-1.47077185815878
"191553906562853_18",-10.6846099949447,-3.75898487276144
"191576424269675_18",3.09424294466099,-0.25507433122702
"191576455171358_18",-1.98113857274929,0.0348397105305636
"191576455637787_18",-9.66770325666347,-4.79814464754172
"191645411629406_18",7.66949690813145,0.642188242015167
"191645411817910_18",8.2989410304459,-0.544196912708954
"191645411883427_18",-6.99527560239712,-6.20180208391257
"191645443844453_18",-9.5350957966415,-3.74227363771506
"191647275927453_18",3.55318488115391,0.159751197633072
"191647291197341_18",-10.7287908650009,-5.6575186938674
"191647322397094_18",4.45998085970005,-3.0310743541152
"191647322855341_18",-6.35658751493374,-6.35546333498068
"191691434113380_18",4.42783154481968,-2.23058755106039
"191691434420955_18",8.65949286455235,-1.95235998338766
"191691448310684_18",-7.15465937620083,-6.12962896532126
"191691461421859_18",5.4904807948502,-1.77092463678427
"191691461453661_18",9.00542201036533,-1.87986428445883
"191691479967604_18",3.46150745386204,-2.93978674120016
"191691480487653_18",-3.79716192251125,-2.96181876367636
"191708881906926_18",-7.4014402485458,-0.109154591026977
"191708896902508_18",8.69167937273106,-0.672970959606842
"191708928068894_18",4.27282704347691,-0.137408742371277
"191756798160174_18",7.52201069826206,1.30827271037988
"191756798376758_18",7.72060145372471,-1.46355063623495
"191756812569325_18",2.71691216463169,-2.37407977289267
"191756813064483_18",-9.42804203992763,-1.54850871271201
"191756825480548_18",8.13750208849033,-1.98476726717062
"191756825746668_18",-9.91624127393642,-3.90519983476706
"191756844586846_18",0.304624690953104,-3.35933716005392
"191760421538668_18",5.97698630327305,0.65607844882898
"191760449558756_18",-8.11943112378994,-5.37170393175192
"191760467966838_18",-11.3172670460311,-5.68117601579733
"191760467966876_18",-1.93756412034908,-2.43971140092917
"191774112050533_18",3.40477003091892,-1.08242077535696
"191774126717283_18",4.8799432658585,-2.56022317117758
"191774126988531_18",-6.27818928724209,5.50797717863016
"191774158084892_18",7.52616824144444,1.59899525934152
"191774158437748_18",-11.0679184055893,-6.42983038133688
"191774158437804_18",-2.48929248815456,4.78255479627542
"192101737163564_18",-7.77767907148281,-5.62267858690329
"192101737522915_18",-2.10787569051662,9.01192920499735
"192101752130285_18",2.51300944322666,-2.07683307832785
"192101752171940_18",-9.02153836255947,-5.13226778215475
"192101752391398_18",-6.41408835416714,5.92433469587259
"192101764454708_18",3.50638593668064,-0.10128832763739
"192101783354723_18",7.50538720125279,-1.60967499918051
"192101783391580_18",8.59959925645908,-0.433607170048431
"192101783820637_18",2.8766781234177,0.238407647547051
"192121079224181_18",8.94709052080235,-1.42385716146536
"192180120897371_18",8.74072302812657,-1.87084490961142
"192180121168732_18",3.8804429912003,-2.78467685884543
"192180135049060_18",-0.683231905755194,0.646071633633896
"192180147940211_18",7.87099589342198,-1.01212234205313
"192180148394212_18",4.17453469270786,-2.12989527887411
"192255431202742_18",-11.2379013157455,-6.57771951860495
"192255444314915_18",3.42269195550999,-0.579395362797455
"192255444499373_18",-11.0615106678573,-5.27637369340964
"192306956056998_18",-10.3985153294174,-5.00491268343039
"192306956626788_18",-9.74612961774746,-2.14630300706931
"192306983590182_18",-6.32161246305385,5.97326438718729
"192307002522859_18",-10.1432434177963,-5.86388332552023
"192307002756006_18",3.29818285936436,-1.42855949110098
"192307003083686_18",9.13370837205967,-1.50193853086539
"192315277658461_18",9.04020823473057,-0.905322262707428
"192315292301747_18",7.90707530016026,0.170881918010041
"192315292838300_18",8.96857584947666,-1.4897975415618
"192315305085165_18",-11.1995712376205,-6.5200880259902
"192315305376694_18",-10.4847026920883,-4.69822437471457
"192315305680158_18",-9.58883629804531,-4.89364654726096
"192315324001005_18",8.49522532457432,-1.46566970056601
"192317694045486_18",-9.81630288129726,-3.67584783739157
"192317739887396_18",-2.43964694505611,1.92432992750101
"192317740136758_18",-7.13677369123379,-0.493983933392242
"192325881555227_18",8.40889491075596,-1.23832149213858
"192325895501668_18",-10.6460891819564,-4.97545797533102
"192325908874987_18",-6.38793955808559,4.84372966581278
"192653640514805_18",8.60362471574864,-1.19703705019064
"192653640550709_18",-9.53189431196133,-5.4834726542861
"192653655984932_18",-8.33235226636806,-0.118425318661407
"192653686658795_18",-9.8789735889999,-6.2215679377944
"192653686659892_18",-2.43994520669857,4.97261827283792
"192678068172573_18",-6.45106230741421,6.20495908552103
"192678068401966_18",3.42137707704624,-1.42634863561697
"192678068447147_18",-8.91394291883388,0.895697048243805
"192678095449309_18",-6.80878506666103,-6.41395551866598
"192678096202587_18",3.84961070055088,-0.909353205624298
"192678115073443_18",4.90302409166416,2.50398462110452
"192718870636773_18",7.91006220811924,-0.974943944874481
"192718871127899_18",8.78783740037998,-1.99429232782431
"192718885285284_18",-10.440961465892,-4.49557335084982
"192718916929395_18",6.31512202257237,0.236429279979988
"192718916933981_18",9.13646162981114,-1.5826588363082
"192718917228907_18",-2.20374952321926,-2.16053516573019
"192718917254446_18",-2.40469203954616,1.45074384504251
"192729622951667_18",8.36310519212803,2.0089772253602
"192729623189917_18",9.03904284471592,-1.84639532274313
"192729635243869_18",9.10049857133946,-1.20102913087912
"192729635477366_18",5.57353390688023,-0.77861792749472
"192729654348131_18",-9.70606575971523,-1.87747628397055
"192745848630107_18",4.82765091890415,-2.32767827219077
"192745862745523_18",-1.60742090707699,8.71797817045145
"192745863572701_18",8.6450218104752,-1.1590668649108
"192745876088540_18",4.85022105211338,2.82137673192911
"192745894439771_18",-6.01545630460659,4.66702764326029
"192747070967196_18",-11.028815851268,-5.29849464601584
"192747071231798_18",4.04842270845493,-2.3783221930892
"192747083553636_18",-9.85923062330166,-4.20536167329855
"192747083807469_18",4.71381653780064,-0.556696662369446
"192747083877172_18",6.78256024355015,-0.0753218621642148
"192747083884395_18",2.46877516740879,-2.14117319292136
"192747102164773_18",8.40655745500645,-1.45561773485251
"192747102660965_18",-1.70671533113399,-2.51626021570273
"192788798060766_18",7.17188395494541,-0.00744534439154027
"192788825008484_18",-11.5345073795883,-6.39443809694357
"192788825827573_18",-1.65654884344021,-2.20823318666525
"192788843904414_18",9.06175555223545,-1.16991860574789
"192806917201182_18",8.49719847673496,-1.79935342973776
"192806917420902_18",8.80843962663731,-0.910381743374542
"192806917426075_18",-1.09218733077923,0.658441340860649
"192806917981923_18",0.918317213002054,6.96503083997659
"192806932663709_18",8.66870059007725,-2.2775994033248
"192806944464230_18",8.90527667039951,-1.00049192613669
"192806944627933_18",-6.72999678617397,0.428648406949564
"192806945147822_18",2.32125748628697,-2.17969639009543
"192859664739740_18",0.646576299610941,6.28320091062479
"195426069895980_18",-2.53751121526638,4.94237678342752
"195426069899998_18",8.02350081438145,-0.13637680715628
"195426088082140_18",5.43078030580601,-0.274025389614776
"195546167039732_18",5.45531929964146,-2.23102409547873
"195546194594533_18",8.87246645921787,-0.743977376881317
"195547389709670_18",-10.8249145603744,-5.74292595094748
"195547389713716_18",-1.88440190320888,-2.48260028070517
"195547389904614_18",3.59679879182896,-2.50966436571188
"195547402714029_18",3.44607724184117,-2.46099502748556
"195547421128485_18",8.66633452409824,-0.294565627041534
"195547421325109_18",5.03763236040196,-2.50947649187155
"195562272837038_18",0.373394801560251,-0.45668006843634
"195562300366045_18",5.15303458208164,-1.45280856794424
"195562300456309_18",8.28839911455235,-1.94933445161887
"195606431090542_18",-10.2086578465072,-4.67940218156882
"195606446033627_18",3.98878754610142,-0.703481265965179
"195606457998046_18",7.8416770839127,0.0296009688942874
"195615853755637_18",4.29138554567417,0.294086506900116
"195622402418406_18",4.00375164980015,-1.89939195818015
"195622403238619_18",6.7955664538773,1.3074985056489
"195622417620315_18",6.2835511111649,2.36307232671671
"195622448782126_18",3.91498412126621,-1.16365594572134
"195622449302827_18",3.46359719270786,-0.461748966637329
"195623342749555_18",6.57600153917393,2.62175553136758
"195623356848485_18",-10.7517686939804,-6.30729658311911
"195623369694110_18",7.83635653490147,0.747225543793961
"195623369959670_18",3.7129944705399,-1.35934610075064
"195623388068270_18",3.70869244569859,-2.744864055577
"195623388342131_18",7.04766882890782,-0.109765121403412
"195625772562220_18",2.8439690017136,-1.246741840306
"195625773296883_18",3.54043997758946,-6.76669914430685
"195625785380148_18",4.29260577196201,-0.355596908989624
"195625785411885_18",3.66884984010777,-5.85071451372214
"195625804545374_18",4.9345406436356,0.877348414000794
"195958618609437_18",6.11541499132237,1.08517788940363
"195958632574261_18",-2.46756945615688,3.99224655919962
"195958633355179_18",-2.35952530866543,0.515137059923931
"195958645877166_18",3.82850159639439,-1.08847088522025
"195958664259429_18",5.23168744081577,-2.60360986894675
"195967073826606_18",6.11010350221714,0.460967751529738
"195967119740252_18",3.33139790529331,-2.08754403299399
"196019686849950_18",-7.08233414655605,-0.134098181191162
"196019686856478_18",4.25885714525303,0.77994199686937
"196019714968283_18",-10.9544235325424,-5.42766744798727
"196019733351861_18",8.88876093858799,-1.64922721094199
"196019733556132_18",7.19063557619175,1.78822522455148
"196043577703157_18",-6.6746336079208,-6.47308380312033
"196043577878750_18",3.44020284647068,-1.39700252718039
"196043623779741_18",-10.6266103840438,-5.77624447053976
"196043624561387_18",0.788266792240945,-0.507132539215759
"196113236876582_18",7.43447484010777,2.05814283185892
"196113236965283_18",3.64291419023594,-2.07459289735861
"196113252169963_18",7.09619463914951,2.10836654001169
"196113263979251_18",1.89333380693516,-0.87523407644339
"196113264400675_18",4.22613610261997,-2.00555092996664
"196113264434011_18",5.01706208223423,0.339036254522129
"196113264666870_18",9.02217043871006,-1.33541936582632
"196113282788252_18",-2.45836411481777,1.75693576627664
"196113282816237_18",7.73882712358555,-1.99236018365927
"196163837212446_18",-6.02825318342129,0.408661868733093
"196163837282156_18",3.21322621339878,-6.73217994875021
"196163852191988_18",-11.3042560673324,-6.00901443666525
"196163864738733_18",-10.4464784718124,-5.84941942400046
"196174351882147_18",3.54570473665318,0.0720312505333865
"196180748397470_18",0.0124810182484069,-0.351674446526245
"196180794273013_18",-4.15826283460537,-4.49382383531638
"196180794366757_18",-2.48228083616176,4.43600051694803
"196180794522525_18",-9.39140664106289,-1.5235881299407
"196527701028252_18",6.17641390794834,2.04944210344247
"196527715694318_18",4.07234944337925,-1.00760168737479
"196527715904363_18",4.13642586702427,-1.15161771482535
"196638177150821_18",-8.96957551008144,-3.69701749986716
"196638177184566_18",3.89545573228916,-1.26081485456534
"196638177642740_18",-8.48547516828457,1.2206916123002
"196638177672485_18",8.62974299425205,-2.15080220407553
"196638208845742_18",3.51573194498142,-0.837296435299591
"196638208898989_18",4.21448792451939,-6.4219983310134
"196715472377629_18",8.53238238329014,0.106386861142441
"196715486832875_18",-2.44467912679592,4.78526704603128
"196715487086323_18",7.86568678850254,0.0274640231698001
"196715499338028_18",2.28681100839695,0.0927535801499331
"196715517991198_18",3.59651125902256,-0.421170124474243
"196715518049180_18",1.65709914201817,-2.22214228815146
"197058264151853_18",4.58092965120396,0.0991695135205233
"197058264156069_18",3.88553322786411,-2.57905275529929
"197058279205235_18",7.67628706926426,-0.0783202440173185
"197058310106014_18",1.54569233888706,-0.330949196282104
"197060143209205_18",7.49108637804112,0.742281725940033
"197060170496294_18",3.71040667528233,0.406222746086046
"197060170730331_18",-10.754796609935,-4.67340452379294
"197060188891422_18",3.60547484392246,-0.343024978104309
"197060189116702_18",-10.4373212910263,-6.29910690492697
"197060189674843_18",-1.3775601244537,0.635242602166458
"197068881778405_18",7.03994788164219,2.21470134550027
"197068881836469_18",-6.34704791074673,5.27266662412576
"197068894910877_18",-7.75782929426113,-5.92657692140646
"197068913273581_18",4.94422949785313,-1.77272922700949
"197068913293150_18",-8.91357670789638,-4.94230444139548
"197068913293660_18",3.7782734774979,-1.19976384347983
"197068913301917_18",-11.0202747440902,-5.58601791566916
"197135439191324_18",3.43585433000645,-2.08000762170859
"197135453808947_18",9.04855669969639,-1.57421285814352
"197135454390190_18",5.97756566042027,2.58262198263101
"197135466416429_18",-8.74526844983974,-4.35868627733298
"197145236822364_18",3.11986698144993,-1.24137062734671
"197145236986612_18",-7.82895575529018,-5.52322370714255
"197145237052772_18",4.17656792635044,1.27879159742288
"197145237274035_18",3.58016385072788,-3.01864297098227
"197145251507038_18",4.44678486818394,-1.25656611627646
"197145264047861_18",-11.2380195713607,-6.66464264101096
"197145264839924_18",4.21445120805821,-5.19736177629538
"197145282861998_18",4.59525956148228,-1.42637271589346
"197185770576108_18",-11.0858265019027,-5.025554964009
"197185770842341_18",-11.2260748005478,-6.52396375841208
"197185785415531_18",-8.20801793104092,-4.61013109392233
"197185785945381_18",-10.1456123447982,-4.55818445390768
"197185798523190_18",-9.45627556806484,-1.72381217187949
"197185798588718_18",-6.69975052839199,-5.98475486940451
"197185817425651_18",2.33381999963841,-1.76795608705588
"197188186945892_18",4.89095725053867,-1.25958032316275
"197188187010910_18",3.7343863391312,-0.0997803897292173
"197188201147692_18",8.5499700450333,-0.798451134625152
"197188213917933_18",-2.53039203649441,0.965300670203491
"197188232570677_18",3.0474831008347,-2.44808871454306
"197188233148333_18",0.849332346859781,0.115152022179886
"197206037941541_18",2.85936774248203,-2.40841824716635
"197206052878198_18",8.32133616441807,1.88526206308298
"197206065429411_18",4.49162281984409,0.441761071172282
"197206083492726_18",5.57302607530674,0.216612568434998
"197206083754798_18",-5.09901629453579,-4.13395721620627
"197206084308342_18",0.903501405659525,6.48185413175516
"197213554326366_18",4.60308445924839,-0.240703174534515
"197213568490854_18",2.67561592096409,-5.58713466829367
"197213569071029_18",6.15321339601597,2.56516735845499
"197213569072421_18",-9.953186616954,-4.39092809862204
"197256772283116_18",-10.8126522160141,-5.68471224016257
"197256799251173_18",3.75214613908848,-2.65770108408041
"197256799706403_18",3.72911061281284,0.39315490828149
"197264020229540_18",3.5022303008469,-1.87407929605551
"197264034937590_18",6.33536805147251,2.01886515909128
"197264046970716_18",8.15502108568272,-0.958261320057586
"197264047488366_18",8.21807612413487,0.358773446020409
"197264047560987_18",8.24376238817295,-1.13887102312155
"197264066168677_18",-11.3999029255478,-6.58898288911887
"199865979070828_18",5.36746491426548,0.21945652955465
"199865979299612_18",3.53241266244969,-2.37112195200034
"199865992398571_18",4.5274943255814,-1.84142143434592
"199865992439531_18",-10.7270742512313,-4.96495802110739
"199866011208030_18",-2.44662283426205,5.14454763227396
"199866011237228_18",4.46934546465,-1.38975269502707
"199934549866923_18",3.86911953920445,0.0430748074620211
"199934549912427_18",4.3168100261124,-0.578716644707397
"199934565041949_18",-2.43923948770443,4.7457057743638
"199934577065309_18",0.970448508206216,0.802889367875382
"199934595681691_18",7.98923148149571,-0.93347484773703
"199934596271452_18",0.563884272518961,1.5895264654725
"199944348223323_18",-5.1518760777084,4.7445432453721
"199944362678173_18",-1.15477411514202,8.28967969709329
"199944362703581_18",7.70039023393711,0.630503794488236
"199944362936222_18",7.85006655687412,-0.386522540512756
"199944363003230_18",3.67214287752232,-2.16618354028769
"199944374994781_18",3.9627822780045,-1.59002120203085
"199944375589291_18",-8.8665395832626,1.02205889516763
"199962347334453_18",3.58759821886143,0.0058737307160342
"199962347564267_18",3.1275006675156,0.697440108594223
"199962347916020_18",2.67432559961399,-1.83515531724997
"199962347916123_18",3.74587573045811,-1.23692996210165
"199962360233254_18",2.9029027366074,-0.578809270325378
"199962379279203_18",4.53290118211826,-1.91899068063803
"200348208679323_18",-9.45680390363613,-2.65101844972678
"200348209211764_18",3.94494713777622,-6.21057398027487
"200348254989667_18",-9.07898198133388,-4.37719089693137
"200348255283118_18",8.35849608415684,-1.51093108362265
"200348255344948_18",4.85730017656407,-2.22384292787619
"200348255575459_18",4.87250699037632,2.44731681638651
"200363912575397_18",2.99073924058994,-6.28698761171408
"200363927267571_18",-0.551106073614748,0.653977787431999
"200363939687132_18",3.81291998857578,0.648883825477883
"200363940100003_18",8.79108370775303,-2.36201173967429
"200363958254838_18",3.75631751054844,-0.708669492665008
"200363958521141_18",-11.2753635502426,-6.59383661455221
"200363958523741_18",8.55782546037754,-0.839673110905365
"200416659683051_18",5.01612080568394,2.05798917108469
"200416659991909_18",3.83596123689732,-1.68384749597617
"200416675130291_18",4.27640809053501,0.24279668026857
"200416687144285_18",4.78043927187046,-1.23063189691611
"200416705796390_18",-10.7752204990951,-5.41822225755759
"200416706090718_18",4.62451256746372,0.0820619969933474
"200416706091430_18",2.44139112466892,-2.18566543764181
"200426619615606_18",5.04549492830357,2.94459836774759
"200426638134180_18",1.33020259374699,-1.62680775827475
"200441221496182_18",5.88272084230503,0.14981492453508
"200441236212142_18",8.89976729387364,-1.5446937770278
"200511149267356_18",3.88996018404087,-0.0246127933890378
"200511149267676_18",3.41303171152195,-1.49708444780417
"200511163850149_18",-9.7766615009872,-1.97593147462912
"200511195330981_18",-8.15441237455288,-4.76503879732199
"200511195932909_18",-10.4550806141464,-6.07600958055563
"200561481082739_18",5.04558934206089,2.76953523450784
"200561481174259_18",4.62832201952061,-0.856535860958771
"200561481176798_18",4.49085129732212,-1.13495058721609
"200562823031206_18",-9.4762521839706,-4.12439853853293
"200562837732150_18",6.00945700639805,1.81528477960519
"200562837936987_18",-9.60520421033779,-2.66425211137839
"200562850290459_18",3.61513413423618,-1.3573193044097
"200562850326956_18",3.99364365572056,-2.07522351450034
"200563762576093_18",-9.72125493055263,-4.00134308046408
"200563763136867_18",4.02636660570225,-0.792343446675018
"200563777287925_18",7.30460776323399,-0.558516332569793
"200563777461083_18",7.64282073015293,-2.11818678087302
"200563777497892_18",3.67301262849888,-6.27024347490378
"200563808922350_18",-0.000411704835089177,-3.2322474212081
"200570473999196_18",1.04028524393162,5.89020793729715
"200570487887798_18",3.58205594057163,-0.21375341123648
"200570488375014_18",-10.357839212474,-4.66385347551413
"200570488666396_18",2.27576173776707,-1.0813468188674
"200570501193125_18",8.70781744951328,-1.37824828332968
"200899038955371_18",7.68465079301914,1.56602149301462
"200899065506547_18",8.10270823473057,-1.86523062891074
"200899066248414_18",4.89568747514805,-1.49292988485403
"200899084573422_18",4.9128703021439,1.97742443376474
"200922527120683_18",8.11597670549473,-1.58185202783652
"200922541284571_18",4.41298045152744,-0.886262485447601
"200922554125532_18",4.37779940599522,-0.265810379448608
"200922554296566_18",-6.84270678525844,6.29922359281473
"200922572700083_18",4.6348351382645,2.16455011659555
"200922572908901_18",3.03719390863499,-0.420679757061676
"200967489513189_18",-10.9407869434921,-6.26874811357565
"200967489702686_18",8.65717925066074,-1.71970469659872
"200967489706806_18",2.96555150980076,-1.51894993490286
"200967516773094_18",3.49443329805454,-0.244168052139953
"200967516777374_18",4.98408450121006,-0.15997893518515
"200967517034404_18",-5.04725228315273,5.88816802793436
"200967517227950_18",4.53163708681187,-1.97878105348654
"200967517235934_18",-10.7098003483383,-6.52965194887228
"200967535410012_18",3.69243897432408,-2.53817279047079
"200967535652067_18",7.17672337526402,1.89681189351968
"200967536109934_18",4.01216401094517,0.340597456630989
"200974066206580_18",7.35485447877964,1.5176054745286
"200974066726749_18",-10.3098131275741,-4.42711860841818
"200974066727731_18",1.59338106149754,0.385148806807324
"200974080530787_18",2.92346157068333,-0.484460482063965
"200974093208371_18",4.5484265231522,-1.35406059927054
"200974093216173_18",5.39992226595005,-0.0641507298380887
"200974093445411_18",4.59504832262119,2.13332598501138
"200974093736165_18",3.50161756509861,-1.35865540212698
"200974112869214_18",5.46076048845371,1.43275230222635
"200974112876893_18",3.3798416995438,0.178388214048668
"200983475800806_18",7.78765048021397,-1.24610168642111
"200983476620068_18",4.79660166734776,1.31208722883157
"200983488674595_18",4.62819613451084,-1.94459254449911
"200983507561259_18",3.13724268907627,-2.39568383401938
"200994198604187_18",-9.20135079389492,-4.56518823808737
"200994198767917_18",-6.0260306454269,7.08312337690286
"200994199395101_18",8.42704428667149,-0.608732172909454
"200994213509942_18",-6.67340479856411,7.18835466199808
"200994213783286_18",2.07916869157871,0.145745953854843
"200994226297270_18",-0.897749797162207,0.629071375664993
"200994226657126_18",6.88280619615635,2.22907476716928
"200994244650726_18",-7.03877793317715,1.60358600908212
"200994245433180_18",1.5507458590897,0.324862545666024
"201111639111453_18",5.1310304545792,-1.40379864877768
"201111639340902_18",4.15646542543491,0.0702303855984652
"201111666648884_18",-8.45952330594936,-5.39569980806418
"201111685257451_18",3.95557250017246,-2.27696067995139
"201111685741990_18",9.03594817155918,-0.0800688952834165
"201114484954979_18",4.25079907411656,-2.23367054170676
"201114485188533_18",-0.0238477743236146,1.35026287132196
"201114485382494_18",4.9633435153397,-1.16084272569723
"201114503994165_18",7.45355881685337,-0.13969678587027
"201114504026862_18",-7.41256390577236,0.108113697108551
"201114504289700_18",-2.46928630834499,3.73047511869363
"201114504325468_18",3.71141804689488,-1.76447541421957
"201465571949492_18",-7.14084254270473,-0.500076541367248
"201465586694006_18",4.50746716493687,-1.81950671381064
"201465598721334_18",-2.39657281404415,3.90588610464029
"201465617570077_18",7.76022471422276,-2.37303526109763
"201474310360292_18",8.81553782457432,-2.04740626520224
"201523553848563_18",-1.84813259607235,-2.39185244745322
"201523581376358_18",5.23735798830113,-0.586494752827362
"201523599363430_18",-1.17759673362652,0.612998178538605
"201523599464365_18",-8.74291382795254,-0.53653139776297
"201585857841516_18",1.90767253870091,0.704206785496994
"201585858332470_18",-8.98858510023037,-2.99550420946188
"201585876487462_18",-9.8865533924667,-2.54170424646445
"201595494029548_18",-0.120809391793402,0.82838719182901
"201670656681837_18",3.93301428789219,-1.76489169305869
"201670670535597_18",3.72160567277989,-6.46917230791159
"201670683216308_18",3.93102301591953,-2.42455632394858
"201670683645814_18",8.82006205553135,-1.314364263478
"204213426210589_18",7.76021517747959,-0.0371933669478452
"204213438074222_18",-9.94882546430508,-4.45193702882834
"204213456877998_18",3.86457671159825,0.349081991550251
"204213457381750_18",-9.32133255964199,-3.94243604845114
"204224163133877_18",8.499450101796,-1.98334581560202
"204224163399988_18",8.93747080797276,-1.62145621484824
"204224163657590_18",-2.49686585431972,4.84879606061868
"204351789493533_18",7.51441372865757,1.80189864927225
"204351789525787_18",-11.4094091511337,-6.43244869417258
"204351789549358_18",4.64120139116367,0.459133627203032
"204351804663725_18",8.91839827531895,-2.08762438005515
"204351817239341_18",8.29612959856114,-0.247503051224426
"204351835330420_18",8.70805872911533,-1.11187560266562
"204351835879283_18",8.50119437212071,-2.62117798036642
"204358246324572_18",8.72191180223545,-1.25136930650778
"204358278670558_18",3.75424994463047,-1.88403732484885
"204359574087515_18",4.38781298631748,-2.52498109048911
"204359574152933_18",0.356576516571847,1.33417915397577
"204359588858739_18",1.78911556238255,-2.34607727235861
"204359601932531_18",4.3045824908646,-2.78173572725363
"204359620290405_18",4.22931517595371,-2.24118096536703
"204360540900766_18",3.93342722887119,-5.2647808284194
"204360541166947_18",0.57677067751011,6.49454658323221
"204360559781747_18",4.43751610750279,-1.75217492288657
"204360559782637_18",7.31845368379673,-0.845298001232818
"204360560011621_18",3.59422673219761,-2.24032885736533
"204403329129908_18",4.76745547288975,-2.16675812906332
"204403329383852_18",3.42742480272373,-1.94450337595053
"204403343537902_18",3.87018860811314,-0.965579459133819
"204403356879221_18",-7.12718544965664,0.357034085628315
"204403375000492_18",3.98752154344639,-2.04543692773886
"204403375789918_18",0.716628446522562,-3.0506432742507
"204427100014941_18",7.89459837907871,-0.796165654125885
"204427100866486_18",-0.477882145625146,-0.493256995144562
"204427113125750_18",-8.18457900052944,-5.52341301149435
"204427113482163_18",-9.29056130414883,-2.71567399210043
"204756751370981_18",7.58257140153965,-0.207711765232757
"204762093074869_18",-2.50385271078029,4.7401921063035
"204762108316452_18",3.83181370729527,0.0234884231656039
"204762120636716_18",-8.04748116498867,-4.90680868333884
"204762138987806_18",-10.2498775578109,-5.05051786607809
"204763032313115_18",3.84491957658848,-0.493010827961639
"204763047086446_18",-11.2731052494613,-6.60419304079123
"204763047278518_18",3.00377334589085,-0.753358432713226
"204763047278957_18",-10.4604393101303,-6.55723745531149
"204763047316836_18",-9.90775261884609,-6.19005090898581
"204763047540966_18",4.55875147813877,-4.97609169191428
"204763047881014_18",-10.6293779469101,-6.42430145448752
"204763059930974_18",3.5009936236771,-2.91689688867636
"204763078486387_18",-11.4738746738998,-6.28631574815817
"204763078748909_18",-0.0180886245338044,0.10245027237825
"204763078774109_18",-9.00223313337246,-3.47563345140524
"204765448235820_18",4.25986517900547,1.12625532442026
"204765448321781_18",3.66264952653965,-2.93131906694479
"204765448857828_18",-8.79891835218349,0.929245522555634
"204765463276387_18",-11.3422599888412,-6.48605377382346
"204765475596524_18",7.5096777820023,-0.802851030293182
"204816881179419_18",4.42934741014561,-2.64690549081869
"204816881732381_18",3.6037997149857,-0.692113706532196
"204825324834155_18",-6.22413359647671,-6.17570478624411
"204825337126238_18",-11.2224851704208,-5.64814264482565
"204825356253486_18",-8.58751259809414,-3.56972772783347
"204825356326750_18",-0.138434068020972,-3.35628468698569
"204882352490350_18",7.49199093813023,1.8873165159791
"204882352655142_18",8.42438448900303,1.70925550752573
"204882379458861_18",7.41600216859898,-1.15174956029959
